ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME_1,AZI,geometry
wsm221205,12.38,44.18,19.0,574.0,EU,C,SS,97.0,POINT (12.38 44.18)
wsm221231,12.39,44.22,12.0,579.0,EU,C,SS,110.0,POINT (12.39 44.22)
wsm221237,12.34,44.17,17.6,573.0,EU,C,SS,103.0,POINT (12.34 44.17)
wsm221257,35.73,35.78,12.6,12.0,AT,C,SS,30.0,POINT (35.73 35.78)
wsm221333,36.38,37.37,10.0,36.0,AT,C,SS,19.0,POINT (36.38 37.37)
wsm221375,14.77,37.71,19.6,52.0,AF,C,NF,62.0,POINT (14.77 37.71)
wsm221382,37.45,37.55,15.1,33.0,AR,C,SS,5.0,POINT (37.45 37.55)
wsm221383,36.84,37.21,26.2,21.0,AR,C,SS,168.0,POINT (36.84 37.21)
wsm221385,37.39,37.65,8.0,31.0,AR,C,SS,40.0,POINT (37.39 37.65)
wsm221394,37.73,37.88,2.0,7.0,AT,C,TF,74.0,POINT (37.73 37.88)
wsm221395,38.19,38.15,8.0,16.0,AT,C,SS,15.0,POINT (38.19 38.15)
wsm221396,36.42,38.05,16.0,79.0,AT,C,SS,34.0,POINT (36.42 38.05)
wsm221397,39.12,38.24,9.0,24.0,AR,C,SS,29.0,POINT (39.12 38.24)
wsm221398,36.48,37.96,9.0,68.0,AT,C,NS,34.0,POINT (36.48 37.96)
wsm221399,37.34,37.96,15.0,33.0,AT,C,SS,17.0,POINT (37.34 37.96)
wsm221400,36.7,38.1,20.0,74.0,AT,C,NS,29.0,POINT (36.7 38.1)
wsm221401,36.74,37.09,13.0,35.0,AR,C,SS,174.0,POINT (36.74 37.09)
wsm221402,36.45,37.98,11.0,71.0,AT,C,NF,30.0,POINT (36.45 37.98)
wsm221404,38.16,38.18,5.0,19.0,AT,C,SS,33.0,POINT (38.16 38.18)
wsm221405,36.39,37.99,10.0,75.0,AT,C,NF,50.0,POINT (36.39 37.99)
wsm221406,37.17,37.48,4.0,8.0,AR,C,TF,143.0,POINT (37.17 37.48)
wsm221407,38.19,38.05,5.0,14.0,AR,C,NF,80.0,POINT (38.19 38.05)
wsm221408,36.65,38.1,20.0,76.0,AT,C,SS,10.0,POINT (36.65 38.1)
wsm221409,36.31,38.03,11.0,82.0,AT,C,NS,25.0,POINT (36.31 38.03)
wsm221414,37.07,37.02,12.0,49.0,AR,C,NF,0.0,POINT (37.07 37.02)
wsm221418,38.25,38.21,16.0,14.0,AT,C,SS,46.0,POINT (38.25 38.21)
wsm221419,37.08,38.06,19.0,59.0,AT,C,SS,23.0,POINT (37.08 38.06)
wsm221420,36.59,38.03,12.0,72.0,AT,C,NF,23.0,POINT (36.59 38.03)
wsm221423,37.42,37.95,7.0,26.0,AT,C,SS,89.0,POINT (37.42 37.95)
wsm221424,36.41,38.04,11.0,79.0,AT,C,NF,24.0,POINT (36.41 38.04)
wsm221425,37.4,37.98,9.0,30.0,AT,C,SS,88.0,POINT (37.4 37.98)
wsm221430,35.85,35.96,16.5,31.0,AT,C,SS,179.0,POINT (35.85 35.96)
wsm221432,37.58,37.9,12.0,12.0,AT,C,SS,65.0,POINT (37.58 37.9)
wsm221435,37.64,37.73,20.8,12.0,AR,C,SS,158.0,POINT (37.64 37.73)
wsm221437,37.25,37.5,11.0,15.0,AR,C,SS,162.0,POINT (37.25 37.5)
wsm221438,36.34,36.16,16.0,12.0,AT,C,SS,158.0,POINT (36.34 36.16)
wsm221439,36.45,38.03,16.0,76.0,AT,C,SS,34.0,POINT (36.45 38.03)
wsm221443,37.58,38.31,11.0,54.0,AT,C,NF,143.0,POINT (37.58 38.31)
wsm221448,37.53,37.88,8.0,14.0,AT,C,SS,37.0,POINT (37.53 37.88)
wsm221453,38.52,38.08,12.0,14.0,AR,C,SS,24.0,POINT (38.52 38.08)
wsm221456,23.52,40.2,10.0,52.0,EU,C,NF,68.0,POINT (23.52 40.2)
wsm221457,36.67,37.89,5.0,56.0,AT,C,SS,45.0,POINT (36.67 37.89)
wsm221464,37.06,37.19,24.1,33.0,AR,C,SS,0.0,POINT (37.06 37.19)
wsm221469,36.48,38.05,17.0,77.0,AT,C,NF,23.0,POINT (36.48 38.05)
wsm221475,37.83,37.99,19.4,19.0,AT,C,SS,176.0,POINT (37.83 37.99)
wsm221476,36.94,38.1,13.0,67.0,AT,C,NF,133.0,POINT (36.94 38.1)
wsm221480,39.86,38.71,23.6,27.0,AT,C,SS,16.0,POINT (39.86 38.71)
wsm221482,37.44,37.86,13.1,21.0,AT,C,TF,84.0,POINT (37.44 37.86)
wsm221487,35.7,36.12,11.0,49.0,AT,C,NF,23.0,POINT (35.7 36.12)
wsm221490,36.72,37.94,10.0,57.0,AT,C,NF,7.0,POINT (36.72 37.94)
wsm221494,36.45,38.03,18.9,76.0,AT,C,NS,35.0,POINT (36.45 38.03)
wsm221497,37.01,37.05,13.0,43.0,AR,C,NF,15.0,POINT (37.01 37.05)
wsm221503,37.84,38.08,13.0,20.0,AT,C,SS,179.0,POINT (37.84 38.08)
wsm221506,37.63,37.92,20.9,11.0,AT,C,SS,73.0,POINT (37.63 37.92)
wsm221509,37.59,37.91,5.0,12.0,AT,C,SS,52.0,POINT (37.59 37.91)
wsm221514,37.39,37.95,13.7,29.0,AT,C,NF,92.0,POINT (37.39 37.95)
wsm221516,38.53,38.11,10.0,14.0,AR,C,SS,43.0,POINT (38.53 38.11)
wsm221522,40.84,39.82,10.0,58.0,EU,C,SS,150.0,POINT (40.84 39.82)
wsm221523,36.15,36.3,10.0,22.0,AT,C,TF,3.0,POINT (36.15 36.3)
wsm221524,11.32,43.31,11.3,471.0,EU,C,SS,124.0,POINT (11.32 43.31)
wsm221525,40.38,38.51,10.0,34.0,AR,C,SS,3.0,POINT (40.38 38.51)
wsm221526,38.5,38.13,10.0,12.0,AR,C,SS,4.0,POINT (38.5 38.13)
wsm221532,36.62,37.02,20.4,35.0,AR,C,NF,153.0,POINT (36.62 37.02)
wsm221535,36.73,38.15,15.1,77.0,AT,C,NF,19.0,POINT (36.73 38.15)
wsm221538,38.62,38.11,10.0,22.0,AR,C,SS,8.0,POINT (38.62 38.11)
wsm221544,20.34,41.09,17.0,291.0,EU,C,NF,165.0,POINT (20.34 41.09)
wsm221545,21.01,40.39,10.0,217.0,EU,C,NS,44.0,POINT (21.01 40.39)
wsm221551,36.6,37.85,8.0,53.0,AT,C,NF,25.0,POINT (36.6 37.85)
wsm221554,38.22,38.16,10.0,13.0,AT,C,SS,48.0,POINT (38.22 38.16)
wsm221557,38.12,38.28,14.2,28.0,AT,C,SS,26.0,POINT (38.12 38.28)
wsm221565,36.23,37.83,24.8,69.0,AT,C,SS,8.0,POINT (36.23 37.83)
wsm221569,38.58,38.18,11.0,20.0,AR,C,NF,19.0,POINT (38.58 38.18)
wsm221572,38.4,37.99,10.0,15.0,AR,C,TF,173.0,POINT (38.4 37.99)
wsm221573,36.95,37.03,12.0,43.0,AR,C,NF,7.0,POINT (36.95 37.03)
wsm221583,36.27,36.53,13.1,28.0,AT,C,NF,35.0,POINT (36.27 36.53)
wsm221584,38.05,38.84,11.0,85.0,AT,C,SS,178.0,POINT (38.05 38.84)
wsm221586,36.58,37.9,26.3,59.0,AT,C,SS,35.0,POINT (36.58 37.9)
wsm221588,36.16,36.15,13.3,24.0,AT,C,NF,161.0,POINT (36.16 36.15)
wsm221589,38.69,38.16,10.0,22.0,AR,C,SS,177.0,POINT (38.69 38.16)
wsm221593,36.47,36.69,15.7,4.0,AR,C,NS,129.0,POINT (36.47 36.69)
wsm221599,38.3,37.96,6.0,19.0,AR,C,TF,149.0,POINT (38.3 37.96)
wsm221604,38.08,38.83,23.0,83.0,AT,C,SS,180.0,POINT (38.08 38.83)
wsm221609,37.01,37.32,32.0,21.0,AR,C,SS,160.0,POINT (37.01 37.32)
wsm221629,36.59,36.89,12.0,21.0,AR,C,NF,38.0,POINT (36.59 36.89)
wsm221631,38.58,37.98,21.6,25.0,AR,C,SS,28.0,POINT (38.58 37.98)
wsm221633,23.16,44.99,22.4,561.0,EU,C,NF,80.0,POINT (23.16 44.99)
wsm221638,36.41,38.0,17.0,75.0,AT,C,NS,27.0,POINT (36.41 38)
wsm221654,23.23,45.01,21.0,562.0,EU,C,NF,72.0,POINT (23.23 45.01)
wsm221662,37.47,38.62,5.0,86.0,AT,C,SS,42.0,POINT (37.47 38.62)
wsm221677,36.48,38.02,11.0,74.0,AT,C,SS,48.0,POINT (36.48 38.02)
wsm221692,38.73,38.01,10.0,34.0,AR,C,SS,35.0,POINT (38.73 38.01)
wsm221704,14.64,44.97,20.3,690.0,EU,C,TF,23.0,POINT (14.64 44.97)
wsm221711,35.86,35.8,16.7,14.0,AT,C,NF,20.0,POINT (35.86 35.8)
wsm221718,37.83,38.2,14.0,29.0,AT,C,SS,7.0,POINT (37.83 38.2)
wsm221728,35.74,35.94,17.2,28.0,AT,C,NF,5.0,POINT (35.74 35.94)
wsm221733,40.16,39.16,6.0,36.0,AT,C,SS,171.0,POINT (40.16 39.16)
wsm221757,36.33,37.94,9.0,73.0,AT,C,NF,38.0,POINT (36.33 37.94)
wsm221763,38.19,38.07,13.0,15.0,AT,C,SS,36.0,POINT (38.19 38.07)
wsm221768,37.16,38.07,13.0,53.0,AT,C,SS,60.0,POINT (37.16 38.07)
wsm221781,25.27,35.71,24.4,164.0,AS,C,SS,35.0,POINT (25.27 35.71)
wsm221785,36.57,38.06,24.4,76.0,AT,C,SS,26.0,POINT (36.57 38.06)
wsm221787,20.8,37.38,10.0,32.0,AS,C,NS,84.0,POINT (20.8 37.38)
wsm221798,36.24,38.05,10.0,87.0,AT,C,SS,79.0,POINT (36.24 38.05)
wsm221805,36.78,37.07,13.0,36.0,AR,C,NF,16.0,POINT (36.78 37.07)
wsm221806,36.85,37.29,14.0,13.0,AR,C,NF,25.0,POINT (36.85 37.29)
wsm221830,36.84,37.37,18.0,5.0,AR,C,NF,16.0,POINT (36.84 37.37)
wsm221835,39.88,38.58,28.8,32.0,AR,C,NF,21.0,POINT (39.88 38.58)
wsm221836,39.96,38.7,6.0,19.0,AT,C,SS,25.0,POINT (39.96 38.7)
wsm221837,40.01,38.65,8.0,19.0,AR,C,SS,27.0,POINT (40.01 38.65)
wsm221839,14.05,38.57,11.1,15.0,AF,C,TS,173.0,POINT (14.05 38.57)
wsm221841,36.8,38.02,10.0,62.0,AT,C,TF,172.0,POINT (36.8 38.02)
wsm221843,40.12,38.66,15.2,13.0,AR,C,SS,25.0,POINT (40.12 38.66)
wsm221857,37.37,38.0,9.0,33.0,AT,C,NF,141.0,POINT (37.37 38)
wsm22186,35.965,37.112,10.0,62.0,AT,B,SS,14.0,POINT (35.965 37.112)
wsm221860,13.34,43.28,7.4,493.0,EU,C,SS,5.0,POINT (13.34 43.28)
wsm22187,36.252,36.025,10.0,15.0,AT,C,NF,9.0,POINT (36.252 36.025)
wsm221890,40.32,38.46,23.4,37.0,AR,C,SS,13.0,POINT (40.32 38.46)
wsm221913,37.72,38.06,16.0,25.0,AT,C,SS,157.0,POINT (37.72 38.06)
wsm221918,36.09,36.06,12.0,29.0,AT,C,NF,23.0,POINT (36.09 36.06)
wsm221942,37.3,38.76,16.7,107.0,AT,C,SS,57.0,POINT (37.3 38.76)
wsm221953,-3.25,51.84,5.2,1628.0,EU,C,NS,161.0,POINT (-3.25 51.84)
wsm221962,33.96,37.95,13.4,257.0,AT,C,SS,40.0,POINT (33.96 37.95)
wsm221965,37.06,38.05,5.0,60.0,AT,C,TF,13.0,POINT (37.06 38.05)
wsm221978,36.01,36.05,14.0,36.0,AT,C,SS,172.0,POINT (36.01 36.05)
wsm221999,37.55,37.8,12.0,12.0,AT,C,TF,97.0,POINT (37.55 37.8)
wsm222003,37.06,37.96,14.0,50.0,AT,C,SS,7.0,POINT (37.06 37.96)
wsm222013,38.23,38.24,15.6,18.0,AT,C,SS,40.0,POINT (38.23 38.24)
wsm222032,36.65,37.84,7.0,51.0,AT,C,SS,62.0,POINT (36.65 37.84)
wsm222037,36.73,37.91,8.0,54.0,AT,C,NF,17.0,POINT (36.73 37.91)
wsm222039,35.2,38.7,21.1,201.0,AT,C,SS,169.0,POINT (35.2 38.7)
wsm222045,19.82,41.02,22.7,260.0,EU,C,TF,56.0,POINT (19.82 41.02)
wsm222100,36.59,37.79,16.9,47.0,AT,C,NF,23.0,POINT (36.59 37.79)
wsm222118,38.25,38.09,16.5,11.0,AT,C,SS,83.0,POINT (38.25 38.09)
wsm222135,36.13,36.6,16.9,33.0,AT,C,NF,176.0,POINT (36.13 36.6)
wsm222177,35.31,38.63,21.9,189.0,AT,C,NS,19.0,POINT (35.31 38.63)
wsm222179,35.32,38.71,8.0,195.0,AT,C,SS,4.0,POINT (35.32 38.71)
wsm222186,37.34,38.83,5.0,111.0,AT,C,SS,60.0,POINT (37.34 38.83)
wsm222227,12.32,43.29,4.0,476.0,EU,C,NF,142.0,POINT (12.32 43.29)
wsm222234,38.46,38.0,7.0,16.0,AR,C,SS,33.0,POINT (38.46 38)
wsm222240,12.51,43.14,13.6,462.0,EU,C,NF,152.0,POINT (12.51 43.14)
wsm222241,12.39,43.28,2.7,476.0,EU,C,NF,140.0,POINT (12.39 43.28)
wsm222242,38.46,38.06,6.0,11.0,AR,C,SS,29.0,POINT (38.46 38.06)
wsm222247,35.33,38.66,22.7,190.0,AT,C,SS,173.0,POINT (35.33 38.66)
wsm222303,36.27,37.87,17.4,70.0,AT,C,NF,30.0,POINT (36.27 37.87)
wsm222312,38.63,38.11,22.5,23.0,AR,C,NF,179.0,POINT (38.63 38.11)
wsm222317,38.77,38.0,18.8,36.0,AR,C,SS,4.0,POINT (38.77 38)
wsm222344,38.54,38.11,8.0,15.0,AR,C,SS,26.0,POINT (38.54 38.11)
wsm222353,36.87,38.05,26.1,63.0,AT,C,SS,178.0,POINT (36.87 38.05)
wsm222359,37.36,37.75,12.7,30.0,AT,C,SS,64.0,POINT (37.36 37.75)
wsm222365,22.11,35.53,14.8,34.0,AF,C,TF,1.0,POINT (22.11 35.53)
wsm222398,31.42,40.84,12.0,19.0,EU,C,SS,165.0,POINT (31.42 40.84)
wsm222411,34.42,36.44,15.6,143.0,AT,C,TF,175.0,POINT (34.42 36.44)
wsm222412,36.58,37.93,12.6,62.0,AT,C,SS,5.0,POINT (36.58 37.93)
wsm222472,36.52,37.91,20.2,62.0,AT,C,NF,42.0,POINT (36.52 37.91)
wsm222478,36.43,37.8,10.0,55.0,AT,C,NF,34.0,POINT (36.43 37.8)
wsm222500,36.51,37.94,20.0,65.0,AT,C,NF,44.0,POINT (36.51 37.94)
wsm222517,37.31,38.01,20.9,38.0,AT,C,NS,68.0,POINT (37.31 38.01)
wsm222520,23.1,45.02,23.4,565.0,EU,C,NF,83.0,POINT (23.1 45.02)
wsm222525,21.15,39.01,20.0,64.0,EU,C,NS,31.0,POINT (21.15 39.01)
wsm222584,38.04,38.12,6.0,14.0,AT,C,SS,36.0,POINT (38.04 38.12)
wsm222602,20.7,40.42,23.4,218.0,EU,C,NF,53.0,POINT (20.7 40.42)
wsm222606,20.73,40.42,14.2,218.0,EU,C,NS,33.0,POINT (20.73 40.42)
wsm222608,36.62,37.9,9.0,58.0,AT,C,NF,11.0,POINT (36.62 37.9)
wsm222613,36.49,38.03,14.7,75.0,AT,C,NS,35.0,POINT (36.49 38.03)
wsm222618,36.36,37.96,16.0,73.0,AT,C,SS,43.0,POINT (36.36 37.96)
wsm222626,21.92,38.41,4.5,22.0,EU,C,NF,96.0,POINT (21.92 38.41)
wsm222646,37.55,38.01,13.2,23.0,AT,C,TF,13.0,POINT (37.55 38.01)
wsm222649,37.02,37.99,27.9,53.0,AT,C,SS,15.0,POINT (37.02 37.99)
wsm222688,36.54,38.08,17.0,79.0,AT,C,SS,31.0,POINT (36.54 38.08)
wsm222721,14.66,41.66,12.0,322.0,EU,C,SS,137.0,POINT (14.66 41.66)
wsm222732,36.34,37.93,14.4,71.0,AT,C,NF,35.0,POINT (36.34 37.93)
wsm222735,36.62,37.86,19.5,54.0,AT,C,NS,62.0,POINT (36.62 37.86)
wsm222762,14.71,38.6,20.5,25.0,AF,C,TF,179.0,POINT (14.71 38.6)
wsm222779,14.72,38.61,16.2,25.0,AF,C,SS,6.0,POINT (14.72 38.61)
wsm222782,35.82,36.0,10.0,35.0,AT,C,NF,27.0,POINT (35.82 36)
wsm222817,37.77,38.1,10.0,27.0,AT,C,SS,29.0,POINT (37.77 38.1)
wsm222929,40.36,39.03,19.7,30.0,AT,C,SS,5.0,POINT (40.36 39.03)
wsm222994,22.87,38.11,11.0,22.0,AS,C,NS,67.0,POINT (22.87 38.11)
wsm223007,20.46,40.49,4.2,225.0,EU,C,NF,162.0,POINT (20.46 40.49)
wsm223049,20.31,41.12,2.0,293.0,EU,C,SS,27.0,POINT (20.31 41.12)
wsm223105,36.25,37.93,16.3,76.0,AT,C,NF,34.0,POINT (36.25 37.93)
wsm223119,18.38,44.99,12.0,648.0,EU,C,SS,13.0,POINT (18.38 44.99)
wsm223140,12.38,43.27,7.0,474.0,EU,C,NF,136.0,POINT (12.38 43.27)
wsm223198,39.23,38.45,23.1,16.0,AT,C,NF,8.0,POINT (39.23 38.45)
wsm223239,15.23,37.52,24.0,15.0,AF,C,SS,131.0,POINT (15.23 37.52)
wsm223271,24.35,38.31,10.0,122.0,AS,C,SS,87.0,POINT (24.35 38.31)
wsm223378,36.45,38.01,6.0,74.0,AT,C,SS,17.0,POINT (36.45 38.01)
wsm223455,36.41,38.01,16.4,76.0,AT,C,SS,38.0,POINT (36.41 38.01)
wsm223474,22.29,38.37,14.1,11.0,EU,C,SS,99.0,POINT (22.29 38.37)
wsm223532,20.69,39.59,7.5,126.0,EU,C,TF,158.0,POINT (20.69 39.59)
wsm223537,38.67,38.0,20.8,30.0,AR,C,SS,38.0,POINT (38.67 38)
wsm223570,35.83,37.66,10.0,90.0,AT,C,NF,68.0,POINT (35.83 37.66)
wsm223575,36.57,38.05,17.3,75.0,AT,C,NF,23.0,POINT (36.57 38.05)
wsm223620,36.3,38.06,29.8,85.0,AT,C,SS,53.0,POINT (36.3 38.06)
wsm223646,36.23,36.36,24.0,18.0,AT,C,SS,139.0,POINT (36.23 36.36)
wsm223675,38.37,38.08,26.5,5.0,AR,C,SS,28.0,POINT (38.37 38.08)
wsm223750,36.21,37.86,8.0,72.0,AT,C,NF,40.0,POINT (36.21 37.86)
wsm223967,36.26,37.91,12.0,74.0,AT,C,NF,35.0,POINT (36.26 37.91)
wsm224008,36.32,37.95,8.0,74.0,AT,C,NF,30.0,POINT (36.32 37.95)
wsm224012,36.29,37.91,8.0,72.0,AT,C,NF,38.0,POINT (36.29 37.91)
wsm224148,15.33,40.78,8.8,235.0,EU,C,NF,123.0,POINT (15.33 40.78)
wsm224311,36.59,37.96,15.0,65.0,AT,C,NF,23.0,POINT (36.59 37.96)
wsm224327,21.5,46.02,19.2,708.0,EU,C,SS,93.0,POINT (21.5 46.02)
wsm224336,24.91,42.04,10.0,212.0,EU,C,NS,78.0,POINT (24.91 42.04)
wsm224360,22.88,38.49,19.4,14.0,AS,C,SS,96.0,POINT (22.88 38.49)
wsm224405,22.88,38.58,24.0,7.0,EU,C,SS,96.0,POINT (22.88 38.58)
wsm224415,41.0,40.14,10.0,96.0,EU,C,SS,143.0,POINT (41 40.14)
wsm224526,-0.7,46.21,12.0,1097.0,EU,C,SS,134.0,POINT (-0.7 46.21)
wsm22454,6.43,44.13,5.0,678.0,EU,B,TF,46.0,POINT (6.43 44.13)
wsm22455,8.56,43.76,9.0,563.0,EU,B,TF,115.0,POINT (8.56 43.76)
wsm22456,6.59,44.43,6.0,699.0,EU,B,NF,12.0,POINT (6.59 44.43)
wsm22457,8.01,44.06,7.0,610.0,EU,B,SS,155.0,POINT (8.01 44.06)
wsm224633,38.1,38.05,21.4,8.0,AT,C,SS,40.0,POINT (38.1 38.05)
wsm224663,36.59,37.89,14.1,57.0,AT,C,NF,150.0,POINT (36.59 37.89)
wsm224665,36.62,38.08,10.0,75.0,AT,C,NF,150.0,POINT (36.62 38.08)
wsm224716,33.57,44.04,23.6,326.0,EU,C,TF,138.0,POINT (33.57 44.04)
wsm224805,20.65,40.16,6.0,189.0,EU,C,NF,39.0,POINT (20.65 40.16)
wsm224862,25.72,36.56,15.0,239.0,AS,C,NF,61.0,POINT (25.72 36.56)
wsm224994,21.86,38.42,20.5,24.0,EU,C,NF,120.0,POINT (21.86 38.42)
wsm225070,17.36,43.3,14.0,462.0,EU,C,TF,50.0,POINT (17.36 43.3)
wsm225305,35.85,37.59,20.2,86.0,AT,C,SS,26.0,POINT (35.85 37.59)
wsm225308,35.84,37.51,20.1,85.0,AT,C,SS,28.0,POINT (35.84 37.51)
wsm225444,32.59,37.98,13.1,315.0,AT,C,NF,9.0,POINT (32.59 37.98)
wsm22553,8.42,49.96,15.0,1230.0,EU,B,SS,135.0,POINT (8.42 49.96)
wsm225640,38.15,38.27,21.3,25.0,AT,C,SS,17.0,POINT (38.15 38.27)
wsm225668,38.17,38.41,27.7,36.0,AT,C,SS,27.0,POINT (38.17 38.41)
wsm225804,23.2,45.09,24.4,571.0,EU,C,NF,96.0,POINT (23.2 45.09)
wsm225829,36.66,38.44,20.4,110.0,AT,C,TF,175.0,POINT (36.66 38.44)
wsm225856,38.15,38.29,25.9,27.0,AT,C,SS,27.0,POINT (38.15 38.29)
wsm225920,22.05,38.28,3.5,13.0,AS,C,NF,115.0,POINT (22.05 38.28)
wsm225939,32.91,38.97,11.0,215.0,AT,C,SS,162.0,POINT (32.91 38.97)
wsm226017,27.08,37.97,19.0,78.0,AS,C,SS,98.0,POINT (27.08 37.97)
wsm226319,11.67,44.05,12.0,554.0,EU,C,NF,120.0,POINT (11.67 44.05)
wsm226408,22.74,38.21,6.5,7.0,AS,C,NF,84.0,POINT (22.74 38.21)
wsm226419,22.43,39.21,2.0,74.0,EU,C,NF,162.0,POINT (22.43 39.21)
wsm226436,36.66,38.06,20.5,71.0,AT,C,NF,47.0,POINT (36.66 38.06)
wsm226454,22.69,38.19,6.5,10.0,AS,C,NF,83.0,POINT (22.69 38.19)
wsm226459,22.68,38.19,9.5,10.0,AS,C,NF,100.0,POINT (22.68 38.19)
wsm226462,22.68,38.21,6.0,8.0,AS,C,NF,94.0,POINT (22.68 38.21)
wsm22653,9.08,48.17,0.04,1026.0,EU,C,TF,139.0,POINT (9.08 48.17)
wsm226588,17.32,43.38,10.0,471.0,EU,C,SS,175.0,POINT (17.32 43.38)
wsm226700,22.69,38.16,4.5,13.0,AS,C,NF,90.0,POINT (22.69 38.16)
wsm226758,36.67,37.91,10.0,57.0,AT,C,NF,20.0,POINT (36.67 37.91)
wsm226854,38.15,38.06,14.1,12.0,AT,C,SS,77.0,POINT (38.15 38.06)
wsm226892,21.77,49.05,12.0,1015.0,EU,C,TF,89.0,POINT (21.77 49.05)
wsm226895,21.78,49.17,10.0,1026.0,EU,C,TF,82.0,POINT (21.78 49.17)
wsm227090,27.66,38.21,15.0,26.0,AS,C,SS,84.0,POINT (27.66 38.21)
wsm22716,8.4,47.69,18.5,984.0,EU,C,NF,1.0,POINT (8.4 47.69)
wsm227231,11.52,45.07,10.0,667.0,EU,C,SS,112.0,POINT (11.52 45.07)
wsm22731,11.697,50.141,0.06,1231.0,EU,C,TF,105.0,POINT (11.697 50.141)
wsm227336,22.74,38.18,10.0,10.0,AS,C,NF,86.0,POINT (22.74 38.18)
wsm227418,23.54,38.63,22.2,45.0,AS,C,SS,85.0,POINT (23.54 38.63)
wsm22753,8.133,48.28,0.19,1052.0,EU,A,TF,150.0,POINT (8.133 48.28)
wsm227532,36.33,36.58,15.1,21.0,AT,C,NS,169.0,POINT (36.33 36.58)
wsm227657,29.95,37.71,14.0,147.0,AT,C,NF,41.0,POINT (29.95 37.71)
wsm227691,13.55,43.04,30.0,473.0,EU,C,TF,71.0,POINT (13.55 43.04)
wsm227775,38.83,38.23,10.0,10.0,AR,C,SS,14.0,POINT (38.83 38.23)
wsm227821,38.52,38.06,20.3,15.0,AR,C,SS,8.0,POINT (38.52 38.06)
wsm227962,20.41,37.83,14.0,10.0,AS,C,NF,157.0,POINT (20.41 37.83)
wsm227971,37.46,38.26,20.4,51.0,AT,C,NF,18.0,POINT (37.46 38.26)
wsm228100,28.83,40.43,14.2,28.0,AT,C,NF,114.0,POINT (28.83 40.43)
wsm22822,11.5196,50.0599,0.33,1222.0,EU,A,TF,135.0,POINT (11.5196 50.0599)
wsm228587,33.86,41.05,14.0,38.0,AT,C,TF,157.0,POINT (33.86 41.05)
wsm228683,17.92,44.32,12.0,573.0,EU,C,TF,174.0,POINT (17.92 44.32)
wsm229114,19.74,41.03,24.0,256.0,EU,C,TF,63.0,POINT (19.74 41.03)
wsm229148,22.91,37.26,16.0,114.0,AS,C,NF,137.0,POINT (22.91 37.26)
wsm229187,38.39,38.1,12.0,3.0,AR,C,SS,22.0,POINT (38.39 38.1)
wsm229213,24.26,38.59,17.5,99.0,AS,C,NS,119.0,POINT (24.26 38.59)
wsm229385,27.03,37.9,12.4,87.0,AS,C,NF,103.0,POINT (27.03 37.9)
wsm229406,15.44,40.71,3.0,230.0,EU,C,NF,112.0,POINT (15.44 40.71)
wsm229639,15.44,40.68,3.0,227.0,EU,C,NF,131.0,POINT (15.44 40.68)
wsm229805,11.78,44.11,3.0,561.0,EU,C,NF,152.0,POINT (11.78 44.11)
wsm229884,22.37,38.46,9.0,21.0,EU,C,SS,90.0,POINT (22.37 38.46)
wsm229900,17.55,41.88,15.0,303.0,EU,C,SS,81.0,POINT (17.55 41.88)
wsm229931,25.53,38.61,12.0,120.0,AS,C,SS,94.0,POINT (25.53 38.61)
wsm229986,26.97,40.29,18.0,43.0,AT,C,SS,117.0,POINT (26.97 40.29)
wsm230133,20.46,38.4,2.5,8.0,AS,C,SS,72.0,POINT (20.46 38.4)
wsm230239,30.11,36.15,28.6,80.0,AT,C,SS,173.0,POINT (30.11 36.15)
wsm230305,18.67,42.9,25.1,419.0,EU,C,SS,48.0,POINT (18.67 42.9)
wsm230451,19.27,39.72,12.0,116.0,EU,C,NF,134.0,POINT (19.27 39.72)
wsm230573,39.3,38.43,22.0,12.0,AR,C,SS,27.0,POINT (39.3 38.43)
wsm230655,18.61,42.95,18.0,424.0,EU,C,TF,52.0,POINT (18.61 42.95)
wsm230716,37.66,38.01,12.0,20.0,AT,C,SS,42.0,POINT (37.66 38.01)
wsm230737,18.66,43.03,25.0,433.0,EU,C,SS,58.0,POINT (18.66 43.03)
wsm231087,20.86,38.88,11.0,53.0,EU,C,TF,94.0,POINT (20.86 38.88)
wsm231088,21.04,38.9,8.0,52.0,EU,C,TF,128.0,POINT (21.04 38.9)
wsm231197,23.32,38.98,14.0,10.0,AS,C,SS,77.0,POINT (23.32 38.98)
wsm231199,23.39,38.99,15.0,16.0,AS,C,SS,70.0,POINT (23.39 38.99)
wsm231228,23.32,38.98,8.0,10.0,AS,C,NF,85.0,POINT (23.32 38.98)
wsm231230,23.41,38.95,12.0,17.0,AS,C,NF,81.0,POINT (23.41 38.95)
wsm231328,35.95,40.03,14.0,93.0,AT,C,SS,120.0,POINT (35.95 40.03)
wsm231350,36.16,40.12,15.0,81.0,AT,C,SS,120.0,POINT (36.16 40.12)
wsm231354,35.96,40.12,12.9,83.0,AT,C,SS,123.0,POINT (35.96 40.12)
wsm231365,36.05,40.03,10.0,92.0,AT,C,SS,116.0,POINT (36.05 40.03)
wsm231371,26.8,37.84,6.0,106.0,AS,C,NF,108.0,POINT (26.8 37.84)
wsm231703,22.16,36.28,10.0,45.0,AS,C,NF,166.0,POINT (22.16 36.28)
